"","Start_time","End_time","Finished","Screening","Condition","Intro","Consent","Reason_nc","Check_phd","Check_work_status","ob1","ob2","ob3","ra1","ra2","ra3","op1","op2","op3","iq1","iq2","iq3","in1","in2","in3","co1","co2","co3","Country","Year_born","Year_phd","Gender","Tenure","Feedback","Target"
"851","7/11/2014 17:08","7/11/2014 17:12","1","","Female","1","1","","1","1",4,4,4,4,4,5,4,4,4,1,4,4,4,4,1,4,2,1,"84","30","54","1","4","","Female Scientists"
"852","7/11/2014 18:34","7/11/2014 18:39","1","","Male","1","1","","1","1",4,4,5,5,5,4,4,5,5,5,2,4,4,4,3,4,4,1,"61","63","89","2","4","","Male Scientists"
"854","7/18/2014 22:15","7/18/2014 22:20","1","","Female","1","1","","1","1",4,4,5,6,4,6,6,4,6,4,6,7,6,6,7,6,7,6,"","","","1","4","","Female Scientists"
"856","7/22/2014 9:07","7/22/2014 10:08","1","","Male","1","1","","2","",4,4,3,4,2,2,4,4,2,4,2,5,3,6,4,4,4,3,"86","68","96","1","5","","Male Scientists"
"858","7/27/2014 22:44","7/27/2014 22:47","1","","Male","1","1","","1","1",4,5,4,4,4,5,3,4,2,2,2,4,4,4,4,3,5,2,"84","57","88","1","4","","Male Scientists"
"859","7/29/2014 10:53","7/29/2014 11:00","1","","Male","1","1","","1","1",4,4,5,5,5,4,4,5,4,5,5,5,4,4,4,4,3,3,"128","57","93","2","5","","Male Scientists"
"864","10/30/2014 20:05","10/30/2014 20:07","1","","Male","1","1","","1","1",6,6,6,6,5,6,6,6,6,3,6,6,6,6,7,5,6,3,"187","52","80","1","5","","Male Scientists"
"865","10/30/2014 20:06","10/30/2014 20:10","1","","Female","1","1","","2","",5,6,4,4,6,7,5,5,4,4,4,4,5,6,4,6,4,3,"17","69","96","2","4","","Female Scientists"
"866","10/30/2014 20:07","10/30/2014 20:10","1","","Female","1","1","","1","1",2,2,1,4,2,4,6,4,5,2,1,4,2,2,2,2,6,1,"187","48","81","2","4","","Female Scientists"
"867","10/30/2014 20:08","10/30/2014 20:12","1","","Male","1","1","","1","1",5,6,5,5,6,6,5,5,6,4,4,3,6,4,3,4,7,4,"84","59","88","1","4","","Male Scientists"
"868","10/30/2014 20:08","10/30/2014 20:12","1","","Male","1","1","","1","1",5,4,4,5,6,6,6,6,6,5,5,4,4,5,5,5,5,2,"84","56","84","1","4","","Male Scientists"
"869","10/30/2014 20:08","10/30/2014 20:12","1","","Female","1","1","","1","1",7,7,4,4,7,7,4,4,4,4,5,4,4,4,4,4,5,4,"187","62","93","2","5","","Female Scientists"
"870","10/30/2014 20:10","10/30/2014 20:12","1","","Male","1","1","","1","1",5,5,3,5,6,6,6,6,6,5,6,5,6,5,6,4,4,2,"187","46","95","1","5","","Male Scientists"
"871","10/30/2014 20:11","10/30/2014 20:14","1","","Female","1","1","","1","1",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,"187","48","95","1","5","","Female Scientists"
"872","10/30/2014 20:13","10/30/2014 20:15","1","","Female","1","1","","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"187","62","90","1","5","","Female Scientists"
"874","10/30/2014 20:12","10/30/2014 20:16","1","","Male","1","1","","1","1",3,3,4,5,4,5,3,3,5,5,5,5,5,4,6,3,4,4,"187","53","90","1","5","","Male Scientists"
"875","10/30/2014 20:14","10/30/2014 20:16","1","","Male","1","1","","1","1",4,4,4,4,5,4,5,4,5,5,5,4,4,4,4,2,2,3,"187","66","93","1","4","","Male Scientists"
"876","10/30/2014 20:11","10/30/2014 20:17","1","","Female","1","1","","2","",6,6,6,6,6,6,6,6,6,4,6,6,6,6,6,6,6,6,"187","66","99","1","5","","Female Scientists"
"877","10/30/2014 20:08","10/30/2014 20:17","1","","Female","1","1","","1","1",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,"138","39","78","1","4","","Female Scientists"
"878","10/30/2014 20:15","10/30/2014 20:17","1","","Male","1","1","","1","1",3,3,3,4,3,3,2,2,3,4,3,4,4,4,4,3,2,1,"187","60","87","2","4","","Male Scientists"
"879","10/30/2014 20:16","10/30/2014 20:18","1","","Female","1","1","","1","1",6,6,5,6,6,6,6,6,6,4,6,6,6,6,6,6,5,6,"187","56","82","1","4","","Female Scientists"
"881","10/30/2014 20:15","10/30/2014 20:19","1","","Male","1","1","","1","1",5,6,6,7,6,6,6,6,5,6,5,6,7,6,5,6,6,6,"84","53","81","1","4","","Male Scientists"
"882","10/30/2014 20:17","10/30/2014 20:19","1","","Male","1","1","","1","1",4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,4,4,4,"187","62","91","2","4","","Male Scientists"
"883","10/30/2014 20:15","10/30/2014 20:19","1","","Female","1","1","","1","1",7,7,6,7,7,7,7,7,7,4,5,5,7,7,7,6,5,1,"187","59","90","1","4","","Female Scientists"
"887","10/30/2014 20:17","10/30/2014 20:20","1","","Female","1","1","","1","1",4,4,4,4,4,4,4,4,4,1,1,4,4,4,4,4,4,4,"111","52","87","1","4","","Female Scientists"
"888","10/30/2014 20:17","10/30/2014 20:21","1","","Male","1","1","","1","1",6,3,3,6,5,5,5,5,5,4,4,4,5,3,5,3,5,3,"187","68","95","1","5","","Male Scientists"
"889","10/30/2014 20:19","10/30/2014 20:21","1","","Female","1","1","","2","",6,6,6,6,6,6,6,6,6,4,4,6,6,6,6,6,6,4,"187","68","97","1","5","","Female Scientists"
"890","10/30/2014 20:14","10/30/2014 20:21","1","","Female","1","1","","1","1",5,6,5,2,2,5,5,6,5,2,7,2,5,5,6,2,7,2,"151","60","88","1","5","","Female Scientists"
"891","10/30/2014 20:17","10/30/2014 20:21","1","","Male","1","1","","1","1",4,5,4,5,6,6,4,5,6,7,5,6,5,2,3,4,4,1,"187","39","86","2","5","","Male Scientists"
"892","10/30/2014 20:16","10/30/2014 20:21","1","","Male","1","1","","1","1",3,4,4,6,2,6,6,6,6,2,2,4,4,2,2,3,5,1,"137","61","94","1","5","","Male Scientists"
"894","10/30/2014 20:10","10/30/2014 20:22","1","","Male","1","1","","1","1",5,3,4,4,6,6,4,4,5,2,2,1,4,2,2,3,3,2,"42","50","83","1","4","","Male Scientists"
"895","10/30/2014 20:16","10/30/2014 20:22","1","","Male","1","1","","1","1",6,5,2,5,6,5,4,6,6,2,6,5,6,6,6,6,5,4,"138","53","83","1","5","","Male Scientists"
"896","10/30/2014 20:18","10/30/2014 20:22","1","","Male","1","1","","1","1",3,3,1,4,5,3,3,3,3,4,2,4,5,3,5,3,2,2,"163","58","90","1","4","","Male Scientists"
"897","10/30/2014 20:20","10/30/2014 20:22","1","","Male","1","1","","1","1",4,4,3,4,5,4,4,4,5,3,5,6,4,4,4,4,4,3,"187","42","72","2","5","","Male Scientists"
"898","10/30/2014 20:17","10/30/2014 20:22","1","","Female","1","1","","2","",5,5,5,6,6,6,6,5,5,5,5,6,6,5,6,6,5,5,"187","66","96","1","5","","Female Scientists"
"900","10/30/2014 20:19","10/30/2014 20:23","1","","Female","1","1","","1","1",3,3,3,5,6,6,3,3,5,4,4,6,6,4,4,3,6,3,"187","50","79","1","4","","Female Scientists"
"902","10/30/2014 20:21","10/30/2014 20:24","1","","Male","1","1","","1","1",6,6,3,6,7,6,6,5,5,5,7,6,7,7,7,2,6,2,"187","55","88","1","5","","Male Scientists"
"904","10/30/2014 20:22","10/30/2014 20:24","1","","Female","1","1","","1","1",7,7,7,7,7,7,7,7,7,6,6,7,7,7,7,7,4,1,"187","59","89","1","4","","Female Scientists"
"905","10/30/2014 20:19","10/30/2014 20:24","1","","Female","1","1","","1","1",6,4,5,7,7,7,4,4,6,2,7,7,7,6,6,5,6,1,"10","29","59","1","4","","Female Scientists"
"906","10/30/2014 20:19","10/30/2014 20:25","1","","Male","1","1","","1","1",4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,5,4,3,"17","65","95","2","5","","Male Scientists"
"907","10/30/2014 20:20","10/30/2014 20:25","1","","Female","1","1","","2","",3,7,3,7,7,6,4,4,3,6,5,7,6,6,6,6,4,3,"83","65","95","2","5","","Female Scientists"
"908","10/30/2014 20:21","10/30/2014 20:25","1","","Male","1","1","","1","1",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"185","62","90","1","4","","Male Scientists"
"909","10/30/2014 20:15","10/30/2014 20:26","1","","Female","1","1","","1","1",6,6,5,6,6,6,6,6,5,2,3,6,6,6,6,6,6,2,"111","62","94","2","5","","Female Scientists"
"910","10/30/2014 20:11","10/30/2014 20:26","1","","Female","1","1","","1","1",3,5,1,1,3,1,3,2,2,2,5,5,6,6,6,2,6,2,"122","58","93","1","5","","Female Scientists"
"911","10/30/2014 20:19","10/30/2014 20:26","1","","Male","1","1","","1","1",6,6,5,5,6,6,6,7,6,5,5,5,6,6,6,5,4,2,"111","33","62","1","4","","Male Scientists"
"912","10/30/2014 20:17","10/30/2014 20:26","1","","Female","1","1","","1","1",4,4,4,5,4,4,4,4,4,4,3,4,4,4,4,4,4,4,"187","61","92","2","5","","Female Scientists"
"913","10/30/2014 20:23","10/30/2014 20:26","1","","Male","1","1","","1","1",3,4,5,5,6,6,5,2,2,4,5,4,6,3,4,2,2,1,"187","65","92","2","5","","Male Scientists"
"914","10/30/2014 20:22","10/30/2014 20:27","1","","Male","1","1","","1","1",6,5,1,6,3,5,6,6,7,3,3,2,6,5,6,6,5,1,"84","58","85","1","4","","Male Scientists"
"916","10/30/2014 20:23","10/30/2014 20:27","1","","Female","1","1","","1","1",3,5,4,6,5,6,4,6,2,6,5,5,6,4,4,5,6,3,"42","43","70","2","4","","Female Scientists"
"917","10/30/2014 20:17","10/30/2014 20:27","1","","Female","1","1","","1","1",5,3,3,6,5,6,5,6,2,6,5,6,3,4,5,4,3,2,"143","44","70","1","4","","Female Scientists"
"918","10/30/2014 20:21","10/30/2014 20:27","1","","Female","1","1","","1","1",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"187","40","81","1","5","","Female Scientists"
"919","10/30/2014 20:21","10/30/2014 20:27","1","","Female","1","1","","1","1",3,4,2,4,4,4,2,5,6,1,4,1,6,5,4,1,4,5,"122","61","90","1","5","","Female Scientists"
"920","10/30/2014 20:20","10/30/2014 20:28","1","","Male","1","1","","1","1",5,6,3,2,6,6,3,4,3,5,3,5,4,4,3,4,4,2,"163","40","67","2","4","","Male Scientists"
"921","10/30/2014 20:25","10/30/2014 20:28","1","","Male","1","1","","1","6",2,4,3,5,4,6,5,4,5,6,6,6,5,2,4,4,4,2,"187","60","92","1","5","","Male Scientists"
"922","10/30/2014 20:22","10/30/2014 20:28","1","","Female","1","1","","1","1",6,6,6,6,6,6,6,6,6,4,6,6,6,6,6,4,6,2,"128","56","87","1","5","","Female Scientists"
"923","10/30/2014 20:16","10/30/2014 20:29","1","","Female","1","1","","1","1",6,7,2,7,6,6,5,5,2,6,5,6,7,7,7,6,7,6,"137","44","85","2","4","","Female Scientists"
"924","10/30/2014 20:25","10/30/2014 20:30","1","","Male","1","1","","1","1",5,4,3,5,5,5,5,6,5,2,5,4,4,3,2,2,3,1,"185","43","68","1","4","","Male Scientists"
"925","10/30/2014 20:18","10/30/2014 20:30","1","","Female","1","1","","1","1",4,4,4,4,4,4,4,5,4,2,5,4,4,4,4,4,6,4,"187","60","95","1","5","","Female Scientists"
"926","10/30/2014 20:23","10/30/2014 20:31","1","","Male","1","1","","1","1",6,6,5,6,2,6,6,2,6,6,6,4,6,6,7,2,5,6,"138","53","91","2","5","","Male Scientists"
"927","10/30/2014 20:25","10/30/2014 20:31","1","","Female","1","1","","2","",7,7,4,6,7,7,6,4,7,5,7,6,7,7,6,6,2,2,"83","62","96","1","5","","Female Scientists"
"930","10/30/2014 20:13","10/30/2014 20:33","1","","Male","1","1","","1","1",5,5,2,4,5,4,5,6,6,3,4,4,4,6,6,6,4,2,"31","34","62","1","4","","Male Scientists"
"931","10/30/2014 20:26","10/30/2014 20:33","1","","Female","1","1","","1","1",7,7,6,6,7,6,6,6,6,6,4,6,6,7,7,7,4,6,"187","67","95","2","5","","Female Scientists"
"933","10/30/2014 20:24","10/30/2014 20:34","1","","Female","1","1","","1","2",6,6,5,6,4,6,6,5,5,3,5,4,6,5,4,4,5,3,"76","22","51","1","4","","Female Scientists"
"934","10/30/2014 20:28","10/30/2014 20:35","1","","Male","1","1","","2","",4,4,4,4,6,6,4,4,6,5,6,4,4,7,4,4,4,2,"185","52","96","1","5","","Male Scientists"
"935","10/30/2014 20:30","10/30/2014 20:35","1","","Male","1","1","","1","1",5,4,3,5,5,5,4,6,5,4,5,5,6,5,7,5,4,3,"187","52","83","1","4","","Male Scientists"
"937","10/30/2014 20:30","10/30/2014 20:36","1","","Male","1","1","","1","1",6,4,4,6,6,6,6,6,6,3,2,4,6,6,6,6,5,3,"17","49","77","1","4","","Male Scientists"
"938","10/30/2014 20:35","10/30/2014 20:37","1","","Male","1","1","","1","1",3,5,3,5,2,4,2,3,2,5,5,5,5,6,7,3,4,1,"187","56","82","1","4","","Male Scientists"
"939","10/30/2014 20:34","10/30/2014 20:38","1","","Female","1","1","","1","1",NA,NA,NA,4,7,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,"","","","","","","Female Scientists"
"940","10/30/2014 20:28","10/30/2014 20:38","1","","Female","1","1","","1","1",4,7,3,4,7,7,4,7,7,4,2,4,4,4,4,4,4,4,"163","54","91","2","5","","Female Scientists"
"942","10/30/2014 20:29","10/30/2014 20:39","1","","Male","1","1","","1","1",5,5,5,5,6,6,3,4,4,3,3,3,5,3,5,3,5,2,"24","62","93","1","4","","Male Scientists"
"944","10/30/2014 20:27","10/30/2014 20:39","1","","Male","1","1","","1","1",4,5,3,4,6,6,5,4,4,4,3,4,5,4,4,2,6,4,"153","52","92","2","4","","Male Scientists"
"945","10/30/2014 20:34","10/30/2014 20:39","1","","Female","1","1","","1","1",5,5,4,6,7,6,6,4,7,6,6,6,6,6,6,5,5,4,"9","33","65","1","4","","Female Scientists"
"946","10/30/2014 20:35","10/30/2014 20:40","1","","Female","1","1","","1","1",5,6,2,5,6,6,5,2,2,5,5,4,5,2,2,2,2,2,"187","42","72","1","4","","Female Scientists"
"947","10/30/2014 20:28","10/30/2014 20:41","1","","Female","1","1","","1","1",5,4,6,5,3,3,5,5,6,5,5,2,4,3,3,4,5,5,"83","49","75","1","4","","Female Scientists"
"948","10/30/2014 20:28","10/30/2014 20:42","1","","Male","1","1","","1","1",5,3,5,5,5,5,3,2,4,1,2,5,5,5,3,5,6,1,"84","66","95","2","4","","Male Scientists"
"949","10/30/2014 20:36","10/30/2014 20:44","1","","Male","1","1","","2","",5,4,4,4,3,5,5,5,5,NA,5,4,5,3,5,5,3,2,"84","65","95","1","5","","Male Scientists"
"950","10/30/2014 20:32","10/30/2014 20:44","1","","Male","1","1","","1","1",4,4,2,4,4,4,4,4,4,4,1,1,6,2,1,3,5,1,"138","56","89","1","5","","Male Scientists"
"953","10/30/2014 20:38","10/30/2014 20:45","1","","Male","1","1","","1","1",5,6,5,6,6,6,6,6,6,4,4,4,6,4,5,4,3,1,"163","47","76","1","4","","Male Scientists"
"954","10/30/2014 20:42","10/30/2014 20:46","1","","Female","1","1","","1","1",5,5,3,5,6,5,5,5,5,3,5,5,5,3,6,3,5,3,"169","66","93","1","5","","Female Scientists"
"955","10/30/2014 20:31","10/30/2014 20:47","1","","Male","1","1","","1","1",5,3,5,4,6,6,6,3,6,5,2,4,6,3,4,3,3,1,"187","32","66","1","5","","Male Scientists"
"956","10/30/2014 20:45","10/30/2014 20:47","1","","Female","1","1","","1","1",5,5,4,4,5,4,4,5,4,NA,5,NA,4,4,4,5,4,5,"1","1","19","2","4","","Female Scientists"
"957","10/30/2014 20:29","10/30/2014 20:48","1","","Female","1","1","","1","1",6,6,2,6,6,6,5,5,6,6,5,5,6,3,6,5,5,1,"187","37","63","1","5","","Female Scientists"
"958","10/30/2014 20:46","10/30/2014 20:50","1","","Male","1","1","","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","42","75","1","4","","Male Scientists"
"959","10/30/2014 20:45","10/30/2014 20:51","1","","Female","1","1","","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","Female Scientists"
"961","10/30/2014 20:49","10/30/2014 20:51","1","","Male","1","1","","1","1",4,4,4,6,4,6,4,4,4,4,4,5,4,4,4,4,4,4,"187","57","83","1","4","","Male Scientists"
"962","10/30/2014 20:48","10/30/2014 20:52","1","","Female","1","1","","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"163","60","89","1","4","","Female Scientists"
"963","10/30/2014 20:47","10/30/2014 20:53","1","","Female","1","1","","1","1",3,4,3,4,5,4,4,3,4,3,4,4,5,4,3,5,4,3,"65","44","85","2","4","","Female Scientists"
"964","10/30/2014 20:47","10/30/2014 20:53","1","","Male","1","1","","1","1",6,5,3,5,6,6,6,6,3,3,5,5,5,2,2,2,5,1,"185","58","88","1","4","","Male Scientists"
"965","10/30/2014 20:48","10/30/2014 20:54","1","","Female","1","1","","1","1",6,6,6,6,6,6,5,6,6,4,2,6,7,7,7,6,7,6,"111","45","77","1","4","","Female Scientists"
"966","10/30/2014 20:48","10/30/2014 20:54","1","","Male","1","1","","1","1",5,5,2,4,5,5,5,5,5,3,2,3,5,5,5,5,5,3,"187","40","74","1","5","","Male Scientists"
"967","10/30/2014 20:48","10/30/2014 20:55","1","","Male","1","1","","1","1",4,4,5,4,4,4,4,6,5,5,4,4,4,4,4,3,6,4,"60","61","95","1","4","","Male Scientists"
"968","10/30/2014 20:51","10/30/2014 20:55","1","","Female","1","1","","1","1",6,7,1,1,4,7,3,1,7,7,1,7,7,4,7,4,4,1,"84","66","94","2","4","","Female Scientists"
"969","10/30/2014 20:51","10/30/2014 20:56","1","","Male","1","1","","1","1",6,6,6,5,5,6,4,5,6,6,6,5,5,3,5,4,6,2,"130","60","92","1","4","","Male Scientists"
"970","10/30/2014 20:53","10/30/2014 20:56","1","","Male","1","1","","1","1",5,5,5,6,6,7,5,5,5,6,7,7,5,5,5,3,5,3,"31","46","74","1","4","","Male Scientists"
"971","10/30/2014 20:36","10/30/2014 20:56","1","","Female","1","1","","1","1",5,5,3,7,6,6,6,5,6,1,2,5,5,2,3,4,6,2,"137","47","74","1","4","","Female Scientists"
"972","10/30/2014 20:22","10/30/2014 20:56","1","","Male","1","1","","1","1",4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,6,4,"187","63","93","1","5","","Male Scientists"
"974","10/30/2014 20:54","10/30/2014 20:58","1","","Female","1","1","","1","2",4,7,5,7,7,7,7,7,7,5,6,6,7,6,6,6,6,4,"185","26","50","2","5","","Female Scientists"
"975","10/30/2014 20:57","10/30/2014 20:59","1","","Male","1","1","","1","1",6,6,6,6,6,6,5,4,6,3,6,6,5,5,5,5,3,2,"187","58","85","1","4","","Male Scientists"
"976","10/30/2014 20:52","10/30/2014 21:00","1","","Male","1","1","","1","1",6,7,6,7,7,7,5,7,7,4,1,5,3,3,6,5,7,2,"151","60","92","1","5","","Male Scientists"
"977","10/30/2014 20:53","10/30/2014 21:01","1","","Female","1","1","","1","6",4,5,4,5,3,5,3,3,5,3,3,4,4,2,4,3,3,3,"61","43","72","1","5","","Female Scientists"
"978","10/30/2014 20:57","10/30/2014 21:02","1","","Female","1","1","","2","",4,4,4,2,6,5,3,6,5,3,5,4,6,3,6,4,3,2,"67","67","96","1","5","","Female Scientists"
"979","10/30/2014 20:56","10/30/2014 21:02","1","","Female","1","1","","1","1",5,5,4,3,4,4,4,3,3,4,3,4,5,4,3,3,3,4,"138","56","87","1","5","","Female Scientists"
"980","10/30/2014 21:00","10/30/2014 21:05","1","","Female","1","1","","1","1",6,6,6,6,6,6,4,6,6,4,6,6,6,6,6,6,6,6,"187","62","94","1","5","","Female Scientists"
"981","10/30/2014 21:02","10/30/2014 21:05","1","","Female","1","1","","1","1",4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,"185","36","62","1","4","","Female Scientists"
"982","10/30/2014 21:00","10/30/2014 21:08","1","","Female","1","1","","1","1",4,4,4,4,4,4,4,2,4,2,4,4,4,4,4,4,4,4,"137","50","79","1","4","","Female Scientists"
"984","10/30/2014 21:07","10/30/2014 21:11","1","","Male","1","1","","1","1",5,5,3,6,6,6,5,5,5,3,2,3,6,3,6,6,4,3,"187","67","95","2","5","","Male Scientists"
"985","10/30/2014 21:02","10/30/2014 21:12","1","","Female","1","1","","2","",7,7,5,6,6,7,5,6,6,6,5,7,7,7,7,6,6,6,"137","64","96","2","4","","Female Scientists"
"986","10/30/2014 21:07","10/30/2014 21:12","1","","Female","1","1","","1","1",6,6,4,6,6,6,6,7,6,6,4,4,6,6,6,6,6,4,"48","61","91","1","5","","Female Scientists"
"987","10/30/2014 20:53","10/30/2014 21:13","1","","Male","1","1","","1","1",4,5,2,6,5,4,6,3,5,4,5,5,5,3,4,4,2,1,"36","38","87","2","4","","Male Scientists"
"988","10/30/2014 21:05","10/30/2014 21:14","1","","Female","1","1","","1","1",4,4,4,4,4,6,6,6,6,2,4,4,7,4,4,4,4,3,"9","56","84","1","5","","Female Scientists"
"989","10/30/2014 21:10","10/30/2014 21:15","1","","Female","1","1","","1","1",6,6,3,5,5,5,2,5,6,6,6,5,6,5,3,6,6,6,"80","65","95","1","4","","Female Scientists"
"990","10/30/2014 20:54","10/30/2014 21:15","1","","Male","1","1","","1","1",5,5,4,6,6,6,6,4,5,3,3,4,6,5,6,4,4,2,"84","51","82","1","4","","Male Scientists"
"991","10/30/2014 21:14","10/30/2014 21:18","1","","Female","1","1","","1","1",4,4,4,4,4,4,4,4,4,6,3,4,4,4,4,4,4,4,"61","46","81","1","4","","Female Scientists"
"992","10/30/2014 21:14","10/30/2014 21:20","1","","Male","1","1","","1","6",4,5,3,3,3,4,5,5,4,4,3,4,4,2,5,2,5,2,"31","41","82","1","5","","Male Scientists"
"993","10/30/2014 21:01","10/30/2014 21:20","1","","Female","1","1","","1","1",4,4,4,4,6,4,4,4,4,4,5,4,5,4,4,4,4,4,"65","56","84","2","4","","Female Scientists"
"994","10/30/2014 21:17","10/30/2014 21:22","1","","Male","1","1","","1","1",4,5,4,4,4,4,4,5,4,5,4,4,4,4,4,4,3,3,"122","31","56","1","4","","Male Scientists"
"995","10/30/2014 21:10","10/30/2014 21:22","1","","Female","1","1","","1","1",6,6,4,6,6,6,6,6,6,6,5,5,7,6,7,6,5,4,"31","38","71","1","5","","Female Scientists"
"996","10/30/2014 21:16","10/30/2014 21:23","1","","Female","1","1","","1","1",6,4,4,7,6,7,2,7,7,1,1,5,6,1,1,2,2,2,"187","47","86","2","4","","Female Scientists"
"997","10/30/2014 21:23","10/30/2014 21:26","1","","Female","1","1","","1","1",6,6,7,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,"187","","86","2","5","","Female Scientists"
"998","10/30/2014 21:16","10/30/2014 21:31","1","","Male","1","1","","1","1",4,4,5,4,4,4,4,3,2,4,5,4,4,4,4,2,4,4,"137","47","80","2","4","","Male Scientists"
"999","10/30/2014 21:17","10/30/2014 21:33","1","","Female","1","1","","2","",6,5,3,5,6,6,4,2,3,5,6,6,7,5,6,6,2,2,"111","69","97","1","4","","Female Scientists"
"1000","10/30/2014 21:28","10/30/2014 21:33","1","","Female","1","1","","1","1",4,4,4,4,4,4,4,4,4,3,5,4,4,4,4,4,4,4,"187","57","89","2","5","","Female Scientists"
"1002","10/30/2014 21:34","10/30/2014 21:36","1","","Female","1","1","","1","1",7,7,4,7,7,7,7,7,7,4,7,7,7,4,7,4,4,4,"187","55","82","1","4","","Female Scientists"
"1003","10/30/2014 21:29","10/30/2014 21:36","1","","Male","1","1","","2","",5,5,5,6,5,6,5,5,6,6,5,4,6,3,2,3,5,2,"153","64","96","1","4","","Male Scientists"
"1004","10/30/2014 21:24","10/30/2014 21:37","1","","Male","1","1","","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","45","76","1","4","","Male Scientists"
"1005","10/30/2014 21:27","10/30/2014 21:37","1","","Female","1","1","","1","1",3,2,4,5,2,5,2,3,2,3,2,4,4,4,4,4,4,1,"163","58","93","1","5","","Female Scientists"
"1007","10/30/2014 21:35","10/30/2014 21:41","1","","Male","1","1","","1","1",2,7,3,3,6,6,6,6,7,3,3,1,5,7,7,5,6,1,"7","64","92","1","4","","Male Scientists"
"1008","10/30/2014 21:33","10/30/2014 21:42","1","","Male","1","1","","1","1",4,4,5,4,4,5,4,4,4,6,6,2,4,3,3,4,4,2,"84","55","82","1","4","","Male Scientists"
"1009","10/30/2014 21:37","10/30/2014 21:43","1","","Male","1","1","","1","1",6,4,4,6,6,6,6,6,6,4,5,4,6,6,6,4,4,4,"187","58","94","2","5","","Male Scientists"
"1011","10/30/2014 21:36","10/30/2014 21:44","1","","Female","1","1","","1","1",4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,"45","62","91","1","5","","Female Scientists"
"1012","10/30/2014 21:40","10/30/2014 21:44","1","","Female","1","1","","1","1",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"123","50","76","1","4","","Female Scientists"
"1013","10/30/2014 21:46","10/30/2014 21:48","1","","Female","1","1","","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"187","52","75","","5","","Female Scientists"
"1015","10/30/2014 21:44","10/30/2014 21:51","1","","Male","1","1","","1","1",4,4,5,4,4,5,4,4,4,5,6,5,4,4,4,4,4,4,"169","66","95","2","5","","Male Scientists"
"1016","10/30/2014 21:45","10/30/2014 21:51","1","","Male","1","1","","1","1",5,4,3,5,5,4,4,5,3,4,4,4,5,5,5,4,3,3,"84","63","92","2","4","","Male Scientists"
"1017","10/30/2014 21:41","10/30/2014 21:52","1","","Male","1","1","","1","1",5,6,6,5,6,6,5,4,5,3,4,5,6,3,5,3,6,2,"35","53","87","1","4","","Male Scientists"
"1020","10/30/2014 21:49","10/30/2014 21:53","1","","Female","1","1","","2","",6,6,6,4,6,6,6,6,6,6,4,4,6,6,6,4,4,4,"31","67","96","1","5","","Female Scientists"
"1021","10/30/2014 21:50","10/30/2014 21:53","1","","Male","1","1","","1","1",5,5,6,6,6,6,5,4,5,3,2,5,6,6,6,5,5,5,"187","37","64","1","4","","Male Scientists"
"1022","10/30/2014 21:48","10/30/2014 21:53","1","","Female","1","1","","1","1",6,4,2,6,6,6,4,6,5,6,2,3,6,4,4,2,6,2,"9","61","91","1","4","","Female Scientists"
"1023","10/30/2014 21:52","10/30/2014 21:54","1","","Male","1","1","","1","1",5,4,4,6,5,6,5,3,3,3,3,5,3,5,3,3,3,3,"61","65","92","1","4","","Male Scientists"
"1024","10/30/2014 21:53","10/30/2014 21:56","1","","Female","1","1","","1","1",4,5,4,5,5,5,4,5,5,5,7,5,5,5,5,4,5,2,"187","39","70","2","4","","Female Scientists"
"1025","10/30/2014 21:51","10/30/2014 21:57","1","","Female","1","1","","1","1",6,6,5,6,6,6,6,6,6,6,4,6,6,2,5,6,6,1,"9","31","60","1","4","","Female Scientists"
"1026","10/30/2014 21:56","10/30/2014 21:59","1","","Male","1","1","","1","1",5,5,5,5,6,6,4,6,5,5,5,5,5,6,6,5,5,2,"187","38","69","1","4","","Male Scientists"
"1027","10/30/2014 21:57","10/30/2014 22:01","1","","Female","1","1","","2","",3,6,4,6,6,7,6,5,7,1,2,7,7,4,6,6,7,4,"60","68","96","1","5","","Female Scientists"
